Store,Day,Month,Year,Weekly_Sales,Holiday_Flag,Temperature_(C),Fuel_Price,CPI,Unemployment
14,30,12,2011,"$1,914,148.89 ",1,3.22,$3.39 ,189.06,8.52
14,6,1,2012,"$1,859,144.96 ",0,2.16,$3.42 ,189.19,8.42
14,13,1,2012,"$1,696,248.27 ",0,5.1,$3.51 ,189.33,8.42
14,20,1,2012,"$1,789,113.32 ",0,-0.08,$3.53 ,189.42,8.42
14,27,1,2012,"$1,595,362.27 ",0,3.29,$3.57 ,189.52,8.42
14,3,2,2012,"$1,877,410.36 ",0,6.09,$3.62 ,189.61,8.42
14,10,2,2012,"$2,077,256.24 ",1,2.78,$3.64 ,189.71,8.42
14,17,2,2012,"$2,020,550.99 ",0,2.69,$3.70 ,189.84,8.42
14,24,2,2012,"$1,875,040.16 ",0,6.03,$3.74 ,190.01,8.42
14,2,3,2012,"$1,926,004.99 ",0,5.31,$3.82 ,190.17,8.42
14,9,3,2012,"$2,020,839.31 ",0,7.51,$3.85 ,190.34,8.42
14,16,3,2012,"$1,941,040.50 ",0,10.31,$3.86 ,190.46,8.42
14,23,3,2012,"$1,893,447.71 ",0,15.25,$3.90 ,190.54,8.42
14,30,3,2012,"$1,905,033.01 ",0,10.02,$3.95 ,190.61,8.42
14,6,4,2012,"$2,376,022.26 ",0,9.85,$4.00 ,190.69,8.57
14,13,4,2012,"$1,912,909.69 ",0,11.02,$4.04 ,190.76,8.57
14,20,4,2012,"$1,875,686.44 ",0,17.29,$4.03 ,190.81,8.57
14,27,4,2012,"$1,784,029.95 ",0,11.78,$4.00 ,190.87,8.57
14,4,5,2012,"$1,949,354.29 ",0,12.89,$3.95 ,190.92,8.57
14,11,5,2012,"$1,987,531.05 ",0,16.24,$3.89 ,190.98,8.57
14,18,5,2012,"$1,932,233.17 ",0,19.06,$3.85 ,191,8.57
14,25,5,2012,"$2,030,869.61 ",0,19.56,$3.80 ,191,8.57
14,1,6,2012,"$2,049,485.49 ",0,23.6,$3.74 ,191.01,8.57
14,8,6,2012,"$2,099,615.88 ",0,17.94,$3.69 ,191.02,8.57
14,15,6,2012,"$1,905,733.68 ",0,22.18,$3.62 ,191.03,8.57
14,22,6,2012,"$1,660,228.88 ",0,23.46,$3.56 ,191.06,8.57
14,29,6,2012,"$1,591,835.02 ",0,24.01,$3.51 ,191.1,8.57
14,6,7,2012,"$1,862,128.95 ",0,28.33,$3.48 ,191.13,8.68
14,13,7,2012,"$1,544,422.35 ",0,26.65,$3.52 ,191.17,8.68
14,20,7,2012,"$1,553,250.16 ",0,26.05,$3.57 ,191.17,8.68
14,27,7,2012,"$1,479,514.66 ",0,25.11,$3.65 ,191.17,8.68
14,3,8,2012,"$1,656,886.46 ",0,24.77,$3.65 ,191.16,8.68
14,10,8,2012,"$1,648,570.03 ",0,25.92,$3.72 ,191.16,8.68
14,17,8,2012,"$1,660,433.30 ",0,24.28,$3.81 ,191.23,8.68
14,24,8,2012,"$1,621,841.33 ",0,22.57,$3.83 ,191.34,8.68
14,31,8,2012,"$1,613,342.19 ",0,23.94,$3.87 ,191.46,8.68
14,7,9,2012,"$1,904,512.34 ",1,24.28,$3.91 ,191.58,8.68
14,14,9,2012,"$1,554,794.22 ",0,19.93,$3.95 ,191.7,8.68
14,21,9,2012,"$1,565,352.46 ",0,18.51,$4.04 ,191.86,8.68
14,28,9,2012,"$1,522,512.20 ",0,18.27,$4.00 ,192.01,8.68
14,5,10,2012,"$1,687,592.16 ",0,18.27,$3.99 ,192.17,8.67
14,12,10,2012,"$1,639,585.61 ",0,12.48,$4.00 ,192.33,8.67
14,19,10,2012,"$1,590,274.72 ",0,13.59,$3.97 ,192.33,8.67
14,26,10,2012,"$1,704,357.62 ",0,14.92,$3.88 ,192.31,8.67
15,5,2,2010,"$652,122.44 ",0,-6.76,$2.95 ,131.53,8.35
15,12,2,2010,"$682,447.10 ",1,-5.56,$2.94 ,131.59,8.35
15,19,2,2010,"$660,838.75 ",0,-2.48,$2.91 ,131.64,8.35
15,26,2,2010,"$564,883.20 ",0,-1.18,$2.91 ,131.69,8.35
15,5,3,2010,"$605,325.43 ",0,-0.12,$2.92 ,131.74,8.35
15,12,3,2010,"$604,173.59 ",0,5.22,$2.94 ,131.78,8.35
15,19,3,2010,"$593,710.67 ",0,7.05,$2.96 ,131.82,8.35
15,26,3,2010,"$592,111.49 ",0,4.18,$2.96 ,131.86,8.35
15,2,4,2010,"$718,470.71 ",0,7.37,$2.96 ,131.9,8.19
15,9,4,2010,"$634,605.77 ",0,14.32,$2.99 ,131.94,8.19
15,16,4,2010,"$641,208.65 ",0,9.79,$3.01 ,131.98,8.19
15,23,4,2010,"$643,097.60 ",0,8.08,$3.02 ,132.02,8.19
15,30,4,2010,"$570,791.11 ",0,9.49,$3.04 ,132.06,8.19
15,7,5,2010,"$661,348.88 ",0,17.31,$3.10 ,132.11,8.19
15,14,5,2010,"$594,385.20 ",0,8.41,$3.11 ,132.15,8.19
15,21,5,2010,"$616,598.10 ",0,15.05,$3.10 ,132.22,8.19
15,28,5,2010,"$744,772.88 ",0,21.45,$3.05 ,132.29,8.19
15,4,6,2010,"$693,192.50 ",0,21.11,$3.01 ,132.36,8.19
15,11,6,2010,"$619,337.29 ",0,16.13,$2.97 ,132.44,8.19
15,18,6,2010,"$652,329.53 ",0,18.79,$2.94 ,132.47,8.19
15,25,6,2010,"$672,194.03 ",0,22.66,$2.96 ,132.5,8.19
15,2,7,2010,"$709,337.11 ",0,18.96,$2.96 ,132.52,8.1
15,9,7,2010,"$691,497.62 ",0,25.18,$2.94 ,132.55,8.1
15,16,7,2010,"$633,203.69 ",0,22.68,$2.93 ,132.57,8.1
15,23,7,2010,"$598,553.43 ",0,22.89,$2.92 ,132.58,8.1
15,30,7,2010,"$619,224.06 ",0,22.24,$2.93 ,132.6,8.1
15,6,8,2010,"$639,651.24 ",0,22.61,$2.94 ,132.61,8.1
15,13,8,2010,"$622,437.08 ",0,22.32,$2.92 ,132.63,8.1
15,20,8,2010,"$637,090.44 ",0,21.72,$2.91 ,132.66,8.1
15,27,8,2010,"$649,791.15 ",0,18.37,$2.89 ,132.69,8.1
15,3,9,2010,"$638,647.21 ",0,22.87,$2.86 ,132.72,8.1
15,10,9,2010,"$641,965.20 ",1,16.87,$2.84 ,132.76,8.1
15,17,9,2010,"$583,210.87 ",0,14.41,$2.85 ,132.77,8.1
15,24,9,2010,"$548,542.47 ",0,16.96,$2.84 ,132.76,8.1
15,1,10,2010,"$566,945.95 ",0,15.38,$2.84 ,132.76,8.07
15,8,10,2010,"$591,603.79 ",0,11.22,$2.90 ,132.75,8.07
15,15,10,2010,"$577,011.26 ",0,9.98,$3.00 ,132.76,8.07
15,22,10,2010,"$600,395.73 ",0,8.39,$3.05 ,132.82,8.07
15,29,10,2010,"$598,301.50 ",0,12.83,$3.06 ,132.87,8.07
15,5,11,2010,"$612,987.64 ",0,4.61,$3.05 ,132.92,8.07
15,12,11,2010,"$619,639.74 ",0,4.24,$3.07 ,132.98,8.07
15,19,11,2010,"$608,200.81 ",0,6.72,$3.14 ,132.92,8.07
15,26,11,2010,"$1,120,018.92 ",1,4.84,$3.19 ,132.84,8.07
15,3,12,2010,"$754,134.95 ",0,2.22,$3.20 ,132.76,8.07
15,10,12,2010,"$847,294.04 ",0,-4.46,$3.26 ,132.68,8.07
15,17,12,2010,"$983,825.15 ",0,-3.72,$3.30 ,132.68,8.07
15,24,12,2010,"$1,368,318.17 ",0,-3.85,$3.31 ,132.75,8.07
15,31,12,2010,"$543,754.17 ",1,-3.03,$3.34 ,132.82,8.07
15,7,1,2011,"$509,640.77 ",0,-0.82,$3.35 ,132.88,7.77
15,14,1,2011,"$479,424.20 ",0,-6.93,$3.37 ,132.95,7.77
15,21,1,2011,"$487,311.03 ",0,-5.64,$3.39 ,133.03,7.77
15,28,1,2011,"$481,119.60 ",0,-6.88,$3.40 ,133.11,7.77
15,4,2,2011,"$556,550.85 ",0,-6.28,$3.40 ,133.18,7.77
15,11,2,2011,"$582,864.35 ",1,-5.76,$3.42 ,133.26,7.77
15,18,2,2011,"$649,993.50 ",0,0.59,$3.42 ,133.37,7.77
15,25,2,2011,"$547,564.09 ",0,-6.18,$3.45 ,133.49,7.77
15,4,3,2011,"$573,374.49 ",0,-2.13,$3.61 ,133.61,7.77
15,11,3,2011,"$537,035.28 ",0,1.26,$3.75 ,133.74,7.77
15,18,3,2011,"$551,553.99 ",0,4.57,$3.80 ,133.85,7.77
15,25,3,2011,"$527,389.28 ",0,0.35,$3.79 ,133.96,7.77
15,1,4,2011,"$542,556.05 ",0,-0.92,$3.81 ,134.07,7.66
15,8,4,2011,"$587,370.81 ",0,4.97,$3.90 ,134.18,7.66
15,15,4,2011,"$607,691.36 ",0,9.24,$3.98 ,134.28,7.66
15,22,4,2011,"$655,318.26 ",0,5.21,$4.06 ,134.36,7.66
15,29,4,2011,"$560,764.41 ",0,13.03,$4.12 ,134.44,7.66
15,6,5,2011,"$630,522.67 ",0,9.93,$4.19 ,134.51,7.66
15,13,5,2011,"$630,482.91 ",0,13.93,$4.21 ,134.59,7.66
15,20,5,2011,"$593,941.90 ",0,13.99,$4.20 ,134.68,7.66
15,27,5,2011,"$636,193.24 ",0,18.82,$4.13 ,134.77,7.66
15,3,6,2011,"$695,396.19 ",0,21,$4.07 ,134.86,7.66
15,10,6,2011,"$642,679.81 ",0,21.03,$4.03 ,134.94,7.66
15,17,6,2011,"$639,928.85 ",0,17.72,$3.99 ,135.08,7.66
15,24,6,2011,"$656,594.95 ",0,21.09,$3.96 ,135.27,7.66
15,1,7,2011,"$674,669.16 ",0,19.68,$3.92 ,135.45,7.81
15,8,7,2011,"$635,118.48 ",0,23.04,$3.89 ,135.63,7.81
15,15,7,2011,"$624,114.56 ",0,22.97,$3.92 ,135.78,7.81
15,22,7,2011,"$607,475.44 ",0,26.65,$3.97 ,135.87,7.81
15,29,7,2011,"$577,511.02 ",0,23.71,$4.00 ,135.96,7.81
15,5,8,2011,"$607,961.21 ",0,23.13,$4.02 ,136.05,7.81
15,12,8,2011,"$590,836.37 ",0,21.46,$4.00 ,136.14,7.81
15,19,8,2011,"$599,488.98 ",0,21.34,$3.94 ,136.18,7.81
15,26,8,2011,"$605,413.17 ",0,20.66,$3.91 ,136.21,7.81
15,2,9,2011,"$649,159.68 ",0,19.79,$3.88 ,136.24,7.81
15,9,9,2011,"$607,593.51 ",1,19.77,$3.93 ,136.27,7.81
15,16,9,2011,"$545,052.34 ",0,16.72,$3.94 ,136.31,7.81
15,23,9,2011,"$545,570.86 ",0,15,$3.90 ,136.37,7.81
15,30,9,2011,"$521,297.31 ",0,18.26,$3.86 ,136.42,7.81
15,7,10,2011,"$579,068.88 ",0,10.69,$3.78 ,136.47,7.87
15,14,10,2011,"$537,300.94 ",0,16.28,$3.74 ,136.52,7.87
15,21,10,2011,"$603,318.89 ",0,10.93,$3.76 ,136.5,7.87
15,28,10,2011,"$589,842.69 ",0,7.52,$3.76 ,136.49,7.87
15,4,11,2011,"$615,121.78 ",0,6.33,$3.74 ,136.48,7.87
15,11,11,2011,"$618,949.82 ",0,8.41,$3.72 ,136.46,7.87
15,18,11,2011,"$597,856.51 ",0,8.07,$3.72 ,136.47,7.87
15,25,11,2011,"$1,066,478.10 ",1,5.06,$3.69 ,136.48,7.87
15,2,12,2011,"$699,028.66 ",0,7.59,$3.67 ,136.49,7.87
15,9,12,2011,"$764,565.55 ",0,3.63,$3.63 ,136.5,7.87
15,16,12,2011,"$870,415.49 ",0,1.94,$3.61 ,136.53,7.87
15,23,12,2011,"$1,182,691.87 ",0,1.63,$3.59 ,136.59,7.87
15,30,12,2011,"$603,460.79 ",1,-0.31,$3.57 ,136.64,7.87
15,6,1,2012,"$516,087.65 ",0,-0.98,$3.59 ,136.7,7.94
15,13,1,2012,"$454,183.42 ",0,2.37,$3.67 ,136.75,7.94
15,20,1,2012,"$492,721.85 ",0,-5.89,$3.71 ,136.86,7.94
15,27,1,2012,"$466,045.63 ",0,-0.63,$3.74 ,136.96,7.94
15,3,2,2012,"$523,831.64 ",0,1.83,$3.80 ,137.06,7.94
15,10,2,2012,"$628,218.22 ",1,-0.05,$3.83 ,137.17,7.94
15,17,2,2012,"$598,502.83 ",0,-0.97,$3.87 ,137.26,7.94
15,24,2,2012,"$561,137.06 ",0,0.66,$3.92 ,137.34,7.94
15,2,3,2012,"$541,292.64 ",0,0.69,$3.98 ,137.42,7.94
15,9,3,2012,"$545,120.67 ",0,2.76,$4.02 ,137.51,7.94
15,16,3,2012,"$570,611.23 ",0,8.57,$4.02 ,137.58,7.94
15,23,3,2012,"$565,481.88 ",0,14.96,$4.05 ,137.66,7.94
15,30,3,2012,"$557,547.25 ",0,5.92,$4.10 ,137.73,7.94
15,6,4,2012,"$659,950.36 ",0,4.45,$4.14 ,137.8,8.15
15,13,4,2012,"$558,585.13 ",0,6.4,$4.19 ,137.87,8.15
15,20,4,2012,"$534,780.57 ",0,12.48,$4.17 ,137.92,8.15
15,27,4,2012,"$527,402.62 ",0,5.32,$4.16 ,137.98,8.15
15,4,5,2012,"$577,868.38 ",0,10.58,$4.12 ,138.03,8.15
15,11,5,2012,"$579,539.95 ",0,12.35,$4.06 ,138.09,8.15
15,18,5,2012,"$600,050.98 ",0,14.91,$4.03 ,138.11,8.15
15,25,5,2012,"$693,780.42 ",0,19.98,$3.98 ,138.11,8.15
15,1,6,2012,"$663,971.26 ",0,19.78,$3.92 ,138.11,8.15
15,8,6,2012,"$611,390.67 ",0,15.19,$3.87 ,138.12,8.15
15,15,6,2012,"$636,737.65 ",0,19.83,$3.79 ,138.13,8.15
15,22,6,2012,"$687,085.60 ",0,23.49,$3.72 ,138.16,8.15
15,29,6,2012,"$624,099.48 ",0,20.51,$3.67 ,138.2,8.15
15,6,7,2012,"$678,024.75 ",0,23.69,$3.65 ,138.23,8.19
15,13,7,2012,"$591,335.50 ",0,22.57,$3.69 ,138.26,8.19
15,20,7,2012,"$592,369.22 ",0,24.06,$3.73 ,138.23,8.19
15,27,7,2012,"$571,190.83 ",0,23.28,$3.82 ,138.2,8.19
15,3,8,2012,"$590,739.62 ",0,22.85,$3.82 ,138.17,8.19
15,10,8,2012,"$590,453.63 ",0,23.33,$3.86 ,138.14,8.19
15,17,8,2012,"$579,738.20 ",0,21.27,$3.96 ,138.19,8.19
15,24,8,2012,"$606,210.77 ",0,19.43,$4.00 ,138.28,8.19
15,31,8,2012,"$610,185.32 ",0,21.9,$4.03 ,138.38,8.19
15,7,9,2012,"$587,259.82 ",1,22.01,$4.08 ,138.47,8.19
15,14,9,2012,"$527,509.76 ",0,18.58,$4.09 ,138.57,8.19
15,21,9,2012,"$533,161.64 ",0,15.74,$4.20 ,138.65,8.19
15,28,9,2012,"$553,901.97 ",0,13.96,$4.16 ,138.74,8.19
15,5,10,2012,"$573,498.64 ",0,15.32,$4.15 ,138.83,7.99
15,12,10,2012,"$551,799.63 ",0,9.51,$4.19 ,138.91,7.99
15,19,10,2012,"$555,652.77 ",0,11.61,$4.15 ,138.83,7.99
15,26,10,2012,"$558,473.60 ",0,13.19,$4.07 ,138.73,7.99
16,5,2,2010,"$477,409.30 ",0,-6.78,$2.58 ,189.38,7.04
16,12,2,2010,"$472,044.28 ",1,-6.18,$2.57 ,189.46,7.04
16,19,2,2010,"$469,868.70 ",0,-6.04,$2.55 ,189.53,7.04
16,26,2,2010,"$443,242.17 ",0,-7.71,$2.59 ,189.6,7.04
16,5,3,2010,"$444,181.85 ",0,-2.27,$2.62 ,189.67,7.04
16,12,3,2010,"$445,393.74 ",0,-1.87,$2.68 ,189.74,7.04
16,19,3,2010,"$504,307.35 ",0,0.81,$2.69 ,189.73,7.04
16,26,3,2010,"$483,177.20 ",0,-1.18,$2.72 ,189.72,7.04
16,2,4,2010,"$490,503.69 ",0,2.33,$2.73 ,189.7,6.84
16,9,4,2010,"$424,083.99 ",0,1.23,$2.75 ,189.69,6.84
16,16,4,2010,"$436,312.41 ",0,7.61,$2.77 ,189.66,6.84
16,23,4,2010,"$370,230.94 ",0,7.17,$2.78 ,189.62,6.84
16,30,4,2010,"$383,550.93 ",0,3.19,$2.77 ,189.58,6.84
16,7,5,2010,"$403,217.22 ",0,3.02,$2.77 ,189.53,6.84
16,14,5,2010,"$401,770.90 ",0,5.14,$2.79 ,189.49,6.84
16,21,5,2010,"$435,300.51 ",0,8.52,$2.78 ,189.47,6.84
16,28,5,2010,"$479,430.00 ",0,11.16,$2.74 ,189.45,6.84
16,4,6,2010,"$516,295.81 ",0,12.09,$2.70 ,189.42,6.84
16,11,6,2010,"$535,587.31 ",0,17.02,$2.68 ,189.4,6.84
16,18,6,2010,"$540,149.85 ",0,11.33,$2.67 ,189.42,6.84
16,25,6,2010,"$546,554.96 ",0,16.87,$2.72 ,189.45,6.84
16,2,7,2010,"$610,641.42 ",0,18.02,$2.73 ,189.49,6.87
16,9,7,2010,"$614,253.33 ",0,16.55,$2.71 ,189.52,6.87
16,16,7,2010,"$586,583.69 ",0,19.82,$2.70 ,189.61,6.87
16,23,7,2010,"$588,344.18 ",0,21.48,$2.69 ,189.77,6.87
16,30,7,2010,"$562,633.67 ",0,21.51,$2.69 ,189.94,6.87
16,6,8,2010,"$586,936.45 ",0,19.68,$2.69 ,190.1,6.87
16,13,8,2010,"$543,757.97 ",0,17.73,$2.72 ,190.26,6.87
16,20,8,2010,"$521,516.96 ",0,17.55,$2.73 ,190.29,6.87
16,27,8,2010,"$581,010.52 ",0,18.7,$2.73 ,190.33,6.87
16,3,9,2010,"$542,087.89 ",0,14.46,$2.77 ,190.36,6.87
16,10,9,2010,"$537,518.57 ",1,14.02,$2.78 ,190.4,6.87
16,17,9,2010,"$522,049.52 ",0,13.64,$2.80 ,190.47,6.87
16,24,9,2010,"$511,330.32 ",0,14.55,$2.79 ,190.57,6.87
16,1,10,2010,"$463,977.54 ",0,15.22,$2.76 ,190.67,6.99
16,8,10,2010,"$442,894.20 ",0,12.38,$2.75 ,190.78,6.99
16,15,10,2010,"$452,169.28 ",0,7.22,$2.76 ,190.86,6.99
16,22,10,2010,"$541,216.92 ",0,7.69,$2.76 ,190.91,6.99
16,29,10,2010,"$495,022.51 ",0,2.09,$2.75 ,190.95,6.99
16,5,11,2010,"$446,905.02 ",0,4.41,$2.73 ,191,6.99
16,12,11,2010,"$453,632.76 ",0,1.13,$2.74 ,191.04,6.99
16,19,11,2010,"$458,634.68 ",0,-2.63,$2.76 ,191.03,6.99
16,26,11,2010,"$651,837.77 ",1,-4.74,$2.74 ,191.01,6.99
16,3,12,2010,"$512,260.59 ",0,-4.62,$2.71 ,190.99,6.99
16,10,12,2010,"$570,103.64 ",0,0.01,$2.73 ,190.97,6.99
16,17,12,2010,"$648,652.01 ",0,-3.33,$2.78 ,191.03,6.99
16,24,12,2010,"$1,004,730.69 ",0,0.26,$2.78 ,191.14,6.99
16,31,12,2010,"$575,317.38 ",1,-6.86,$2.83 ,191.26,6.99
16,7,1,2011,"$573,545.96 ",0,-10.89,$2.88 ,191.37,6.61
16,14,1,2011,"$470,365.59 ",0,-8.08,$2.91 ,191.48,6.61
16,21,1,2011,"$462,888.13 ",0,-1.89,$2.97 ,191.57,6.61
16,28,1,2011,"$448,391.99 ",0,-6.22,$3.01 ,191.67,6.61
16,4,2,2011,"$479,263.15 ",0,-10.2,$3.01 ,191.76,6.61
16,11,2,2011,"$466,806.89 ",1,-9.43,$3.04 ,191.86,6.61
16,18,2,2011,"$491,179.79 ",0,-2.68,$3.05 ,191.92,6.61
16,25,2,2011,"$475,201.64 ",0,-3.25,$3.10 ,191.96,6.61
16,4,3,2011,"$484,829.07 ",0,-0.13,$3.23 ,192.01,6.61
16,11,3,2011,"$457,504.35 ",0,-1.47,$3.37 ,192.06,6.61
16,18,3,2011,"$497,373.49 ",0,2.5,$3.41 ,192.12,6.61
16,25,3,2011,"$465,279.68 ",0,0.34,$3.41 ,192.2,6.61
16,1,4,2011,"$459,756.11 ",0,2.08,$3.46 ,192.27,6.34
16,8,4,2011,"$439,276.50 ",0,3.36,$3.53 ,192.34,6.34
16,15,4,2011,"$427,855.24 ",0,1.44,$3.61 ,192.42,6.34
16,22,4,2011,"$368,600.00 ",0,4.86,$3.64 ,192.52,6.34
16,29,4,2011,"$378,100.31 ",0,3.21,$3.66 ,192.62,6.34
16,6,5,2011,"$423,805.22 ",0,3.69,$3.74 ,192.73,6.34
16,13,5,2011,"$410,406.95 ",0,6.27,$3.77 ,192.83,6.34
16,20,5,2011,"$435,397.19 ",0,6.64,$3.83 ,192.83,6.34
16,27,5,2011,"$444,718.68 ",0,7.32,$3.80 ,192.84,6.34
16,3,6,2011,"$531,080.31 ",0,12.27,$3.76 ,192.84,6.34
16,10,6,2011,"$600,952.06 ",0,13.21,$3.74 ,192.85,6.34
16,17,6,2011,"$581,546.23 ",0,14.63,$3.70 ,192.9,6.34
16,24,6,2011,"$569,105.03 ",0,12.42,$3.66 ,193,6.34
16,1,7,2011,"$608,737.56 ",0,17.55,$3.60 ,193.09,6.34
16,8,7,2011,"$634,634.66 ",0,18.33,$3.54 ,193.19,6.34
16,15,7,2011,"$586,841.77 ",0,18.42,$3.53 ,193.31,6.34
16,22,7,2011,"$581,758.22 ",0,18.53,$3.55 ,193.51,6.34
16,29,7,2011,"$582,381.95 ",0,19.36,$3.55 ,193.71,6.34
16,5,8,2011,"$592,981.33 ",0,17.76,$3.55 ,193.91,6.34
16,12,8,2011,"$563,884.47 ",0,19.49,$3.54 ,194.11,6.34
16,19,8,2011,"$554,630.42 ",0,20.46,$3.50 ,194.25,6.34
16,26,8,2011,"$557,312.01 ",0,19.73,$3.49 ,194.38,6.34
16,2,9,2011,"$580,805.33 ",0,17.47,$3.51 ,194.51,6.34
16,9,9,2011,"$574,622.56 ",1,13.88,$3.57 ,194.64,6.34
16,16,9,2011,"$539,081.09 ",0,12.04,$3.60 ,194.74,6.34
16,23,9,2011,"$504,856.97 ",0,10.22,$3.58 ,194.81,6.34
16,30,9,2011,"$450,075.31 ",0,14.23,$3.54 ,194.88,6.34
16,7,10,2011,"$482,926.93 ",0,9.39,$3.50 ,194.95,6.23
16,14,10,2011,"$498,241.06 ",0,4.43,$3.49 ,195.03,6.23
16,21,10,2011,"$560,104.16 ",0,8.33,$3.55 ,195.18,6.23
16,28,10,2011,"$505,918.21 ",0,5.54,$3.55 ,195.33,6.23
16,4,11,2011,"$511,059.95 ",0,0.79,$3.53 ,195.48,6.23
16,11,11,2011,"$513,181.31 ",0,-1.36,$3.51 ,195.64,6.23
16,18,11,2011,"$480,353.64 ",0,-0.15,$3.48 ,195.72,6.23
16,25,11,2011,"$712,422.40 ",1,-0.34,$3.42 ,195.77,6.23
16,2,12,2011,"$530,492.84 ",0,-2.32,$3.38 ,195.82,6.23
16,9,12,2011,"$574,798.86 ",0,-9.76,$3.33 ,195.87,6.23
16,16,12,2011,"$679,481.90 ",0,-5.28,$3.27 ,195.98,6.23
16,23,12,2011,"$950,691.96 ",0,-6.23,$3.17 ,196.17,6.23
16,30,12,2011,"$665,861.06 ",1,-4.49,$3.12 ,196.36,6.23
16,6,1,2012,"$564,538.07 ",0,-3.06,$3.10 ,196.55,6.16
16,13,1,2012,"$508,520.09 ",0,-6.92,$3.08 ,196.73,6.16
16,20,1,2012,"$474,389.75 ",0,-1.5,$3.06 ,196.78,6.16
16,27,1,2012,"$453,979.19 ",0,-2.13,$3.04 ,196.83,6.16
16,3,2,2012,"$475,905.10 ",0,-3.59,$3.03 ,196.87,6.16
16,10,2,2012,"$473,766.97 ",1,-4.62,$3.10 ,196.92,6.16
16,17,2,2012,"$494,069.49 ",0,-0.45,$3.11 ,196.94,6.16
16,24,2,2012,"$495,720.30 ",0,-3.22,$3.13 ,196.95,6.16
16,2,3,2012,"$464,189.09 ",0,-4.78,$3.19 ,196.96,6.16
16,9,3,2012,"$495,951.66 ",0,-2.13,$3.29 ,196.96,6.16
16,16,3,2012,"$520,850.71 ",0,3.34,$3.49 ,197.05,6.16
16,23,3,2012,"$493,503.89 ",0,3.72,$3.66 ,197.23,6.16
16,30,3,2012,"$485,095.41 ",0,9.05,$3.75 ,197.41,6.16
16,6,4,2012,"$502,662.07 ",0,9.41,$3.85 ,197.6,6.17
16,13,4,2012,"$450,756.71 ",0,7.68,$3.90 ,197.78,6.17
16,20,4,2012,"$436,221.26 ",0,6.45,$3.94 ,197.72,6.17
16,27,4,2012,"$398,445.15 ",0,15.38,$3.93 ,197.66,6.17
16,4,5,2012,"$426,959.62 ",0,10.74,$3.90 ,197.61,6.17
16,11,5,2012,"$479,855.00 ",0,11.98,$3.87 ,197.55,6.17
16,18,5,2012,"$493,506.47 ",0,13.74,$3.84 ,197.56,6.17
16,25,5,2012,"$518,045.09 ",0,14.09,$3.80 ,197.59,6.17
16,1,6,2012,"$532,311.93 ",0,14.98,$3.76 ,197.62,6.17
16,8,6,2012,"$603,618.89 ",0,18.57,$3.74 ,197.66,6.17
16,15,6,2012,"$570,045.79 ",0,18.53,$3.72 ,197.69,6.17
16,22,6,2012,"$581,745.72 ",0,21.34,$3.74 ,197.74,6.17
16,29,6,2012,"$570,162.28 ",0,25.17,$3.69 ,197.79,6.17
16,6,7,2012,"$641,763.53 ",0,21.38,$3.65 ,197.83,6.06
16,13,7,2012,"$569,005.06 ",0,21.27,$3.61 ,197.88,6.06
16,20,7,2012,"$565,297.54 ",0,20.24,$3.59 ,197.93,6.06
16,27,7,2012,"$539,337.87 ",0,20.56,$3.57 ,197.98,6.06
16,3,8,2012,"$584,000.71 ",0,20.33,$3.53 ,198.03,6.06
16,10,8,2012,"$554,036.84 ",0,21.24,$3.51 ,198.08,6.06
16,17,8,2012,"$521,896.60 ",0,16.71,$3.55 ,198.1,6.06
16,24,8,2012,"$551,152.15 ",0,16.36,$3.56 ,198.1,6.06
16,31,8,2012,"$551,837.31 ",0,17.88,$3.56 ,198.1,6.06
16,7,9,2012,"$537,138.58 ",1,15.61,$3.60 ,198.1,6.06
16,14,9,2012,"$526,525.16 ",0,13.72,$3.66 ,198.13,6.06
16,21,9,2012,"$509,942.56 ",0,13.6,$3.77 ,198.36,6.06
16,28,9,2012,"$469,607.73 ",0,10.78,$3.79 ,198.59,6.06
16,5,10,2012,"$471,281.68 ",0,10.26,$3.78 ,198.82,5.85
16,12,10,2012,"$491,817.19 ",0,6.26,$3.76 ,199.05,5.85
16,19,10,2012,"$577,198.97 ",0,4.77,$3.75 ,199.15,5.85
16,26,10,2012,"$475,770.14 ",0,4.99,$3.69 ,199.22,5.85
17,5,2,2010,"$789,036.02 ",0,-4.94,$2.67 ,126.44,6.55
17,12,2,2010,"$841,951.91 ",1,-7.58,$2.67 ,126.5,6.55
17,19,2,2010,"$800,714.00 ",0,-3.86,$2.65 ,126.53,6.55
17,26,2,2010,"$749,549.55 ",0,-9.09,$2.67 ,126.55,6.55
17,5,3,2010,"$783,300.05 ",0,-0.23,$2.68 ,126.58,6.55
17,12,3,2010,"$763,961.82 ",0,-1.27,$2.73 ,126.6,6.55
17,19,3,2010,"$752,034.52 ",0,1.09,$2.78 ,126.61,6.55
17,26,3,2010,"$793,097.64 ",0,1.99,$2.82 ,126.61,6.55
17,2,4,2010,"$848,521.17 ",0,2.74,$2.84 ,126.6,6.64
17,9,4,2010,"$770,228.02 ",0,1.14,$2.88 ,126.6,6.64
17,16,4,2010,"$757,738.76 ",0,7.34,$2.92 ,126.56,6.64
17,23,4,2010,"$977,790.83 ",0,11.25,$2.94 ,126.47,6.64
17,30,4,2010,"$807,798.73 ",0,6.57,$2.94 ,126.38,6.64
17,7,5,2010,"$843,848.65 ",0,4.59,$2.95 ,126.29,6.64
